ts,signal_id,token_symbol,chain,action,token_address,tokens_amount,usdc_amount,price_actual,slippage_pct,price_impact_pct,tx_hash,status,note
2026-05-29T20:18:18.972957,Print_20260529_201701,Print,solana,buy,HRhQ6R6jkdirkbWXjSSzBiMbfPyqYBnh4qwPnUcgqDdb,6075.660080,100.00,0.016459117,0.50,0.00,DRY_RUN,dry_run,
2026-05-29T20:53:16.776221,YiIong Ma_20260529_133305,YiIong Ma,solana,manual_close,8Zrbh9DJFgY5H6jqZb3CWeMF6wLGMHiDKvkK4qSTpump,809567.443169,18.54,2.2905014e-05,1.00,0.03,DRY_RUN,dry_run,pnl=-81.46USDC
2026-05-29T20:53:16.894372,IO_20260529_191304,IO,solana,manual_close,6eXumdUGJtTnH4NHgKyyNKCATSN1SuXFrGU8WWBqHGrK,414010.316983,98.17,0.00023712252,1.00,0.00,DRY_RUN,dry_run,pnl=-1.83USDC
2026-05-29T20:53:16.996381,Print_20260529_201701,Print,solana,manual_close,HRhQ6R6jkdirkbWXjSSzBiMbfPyqYBnh4qwPnUcgqDdb,6075.660080,100.27,0.016503034,0.50,0.01,DRY_RUN,dry_run,pnl=+0.27USDC
2026-05-29T23:27:07.192912,DOGEUS / SOL_20260529_232546,DOGEUS / SOL,solana,buy,FeMrhDeddUvuzo25RZriZD6Te8xy3tdyKLLXBhEEpump,732088.766028,100.00,0.00013659546,2.00,0.01,DRY_RUN,dry_run,
2026-05-29T23:27:17.302420,DOGEUS / SOL_20260529_232546,DOGEUS / SOL,solana,hard_sl,FeMrhDeddUvuzo25RZriZD6Te8xy3tdyKLLXBhEEpump,732088.766028,96.42,0.00013170592,2.00,0.03,DRY_RUN,dry_run,pnl=-3.58USDC
2026-05-30T01:28:52.809532,BABYTROLL / SOL_20260530_012717,BABYTROLL / SOL,solana,buy,6qdzMx4c9rL2X3Ns3SwZ8uEo4zReDPjdXpAEmpo7pump,155585.945703,100.00,0.00064273158,2.00,0.00,DRY_RUN,dry_run,
2026-05-30T02:17:44.963337,BABYTROLL / SOL_20260530_012717,BABYTROLL / SOL,solana,tp1,6qdzMx4c9rL2X3Ns3SwZ8uEo4zReDPjdXpAEmpo7pump,77792.972852,55.07,0.00070794326,2.00,0.02,DRY_RUN,dry_run,
2026-05-30T04:02:09.336589,BABYTROLL / SOL_20260530_012717,BABYTROLL / SOL,solana,tp1_trail,6qdzMx4c9rL2X3Ns3SwZ8uEo4zReDPjdXpAEmpo7pump,77792.972852,50.50,0.00064921239,2.00,0.01,DRY_RUN,dry_run,pnl=+5.58USDC
2026-05-30T07:16:17.851489,GUA_20260530_071546,GUA,solana,buy,6ehEcTMCc85aNF4x9CWx8HuvWGhxQtvKdhKVf2HDpump,8715.651359,100.00,0.011473612,1.00,0.00,DRY_RUN,dry_run,
2026-05-30T08:15:50.548524,GUA_20260530_071546,GUA,solana,exit_vol_crash,6ehEcTMCc85aNF4x9CWx8HuvWGhxQtvKdhKVf2HDpump,8715.651359,98.88,0.011344983,1.00,0.01,DRY_RUN,dry_run,pnl=-1.12USDC
2026-05-30T13:52:45.652587,DOGEUS / SOL_20260530_135140,DOGEUS / SOL,solana,buy,FeMrhDeddUvuzo25RZriZD6Te8xy3tdyKLLXBhEEpump,500039.840427,100.00,0.00019998407,2.00,0.01,DRY_RUN,dry_run,
2026-05-30T13:52:45.913920,BUBO / SOL_20260530_135142,BUBO / SOL,solana,buy,DZBff9C2LXgTSyy5WpG2UDzKSKVVYmi4vPjzdV9Spump,1028285.166492,100.00,9.7249288e-05,2.00,0.01,DRY_RUN,dry_run,
2026-05-30T14:10:26.851314,BUBO / SOL_20260530_135142,BUBO / SOL,solana,trailing_sl,DZBff9C2LXgTSyy5WpG2UDzKSKVVYmi4vPjzdV9Spump,1028285.166492,91.07,8.8568076e-05,2.00,0.03,DRY_RUN,dry_run,pnl=-8.93USDC
2026-05-30T19:16:21.877568,DOGEUS / SOL_20260530_135140,DOGEUS / SOL,solana,manual_close,FeMrhDeddUvuzo25RZriZD6Te8xy3tdyKLLXBhEEpump,500039.840427,59.12,0.00011823478,2.00,0.03,DRY_RUN,dry_run,pnl=-40.88USDC
2026-05-30T19:49:38.630364,BUBO_20260530_194907,BUBO,solana,buy,DZBff9C2LXgTSyy5WpG2UDzKSKVVYmi4vPjzdV9Spump,1151811.754496,100.00,8.6819743e-05,2.00,0.01,DRY_RUN,dry_run,
2026-05-30T20:17:15.593546,BUBO_20260530_194907,BUBO,solana,trailing_sl,DZBff9C2LXgTSyy5WpG2UDzKSKVVYmi4vPjzdV9Spump,1151811.754496,101.37,8.8006937e-05,2.00,0.03,DRY_RUN,dry_run,pnl=+1.37USDC
2026-05-31T05:46:20.550514,ZEREBRO_20260531_054543,ZEREBRO,solana,buy,8x5VqbHA8D7NkD52uNuS5nnt3PwA8pLD34ymskeSo2Wn,4119.003654,100.00,0.024277716,0.50,0.00,DRY_RUN,dry_run,
2026-05-31T06:49:44.458128,MOMO / SOL_20260531_064901,MOMO / SOL,solana,buy,Gsks4bWgKUCaBA6yzQSrBCAmbLbEtLEHXMMaUshxpump,481372.064024,100.00,0.00020773952,2.00,0.00,DRY_RUN,dry_run,
2026-05-31T06:59:25.107759,MOMO / SOL_20260531_064901,MOMO / SOL,solana,exit_bsr_collapse,Gsks4bWgKUCaBA6yzQSrBCAmbLbEtLEHXMMaUshxpump,481372.064024,94.19,0.00019567821,2.00,0.03,DRY_RUN,dry_run,pnl=-5.81USDC
2026-05-31T11:20:20.552732,DEUS_20260531_111918,DEUS,solana,buy,7JoGUTeaXkjcMGa6xJP2idYNYiLreto1WnsACHnpw3Gd,324.066565,15.00,0.046286787,0.50,0.00,DRY_RUN,dry_run,
2026-05-31T12:23:56.039870,IBM / SOL_20260531_122342,IBM / SOL,solana,buy,3Hvxn5wa5F7ysyY1uQVQsLVmmpEdN5XJcGjSXUgnSdPv,109732.527299,15.00,0.00013669602,2.00,0.00,DRY_RUN,dry_run,
2026-05-31T12:39:57.007675,DEUS_20260531_111918,DEUS,solana,exit_vol_crash,7JoGUTeaXkjcMGa6xJP2idYNYiLreto1WnsACHnpw3Gd,324.066565,15.27,0.047128929,0.50,0.01,DRY_RUN,dry_run,pnl=+0.27USDC
2026-05-31T13:34:40.941866,EUP_20260531_133329,EUP,solana,buy,27TYCzK2YYEYcAvpRGAcjofrK2gLgXwgeUpJS95npump,119926.546893,15.00,0.00012507656,2.00,0.00,DRY_RUN,dry_run,
2026-05-31T13:39:51.294067,EUP_20260531_133329,EUP,solana,tp1,27TYCzK2YYEYcAvpRGAcjofrK2gLgXwgeUpJS95npump,59963.273447,8.58,0.00014309717,2.00,0.02,DRY_RUN,dry_run,
2026-05-31T13:45:41.674883,EUP_20260531_133329,EUP,solana,tp1_trail,27TYCzK2YYEYcAvpRGAcjofrK2gLgXwgeUpJS95npump,59963.273447,8.43,0.00014051019,2.00,0.01,DRY_RUN,dry_run,pnl=+2.01USDC
2026-05-31T13:56:52.317294,IBM / SOL_20260531_122342,IBM / SOL,solana,trailing_sl,3Hvxn5wa5F7ysyY1uQVQsLVmmpEdN5XJcGjSXUgnSdPv,109732.527299,14.94,0.00013619396,2.00,0.02,DRY_RUN,dry_run,pnl=-0.06USDC
2026-05-31T17:17:33.696085,QNTX_20260531_171620,QNTX,solana,buy,H4VbQKYjZWAY62W3pCnorwZZFg12PqcCv64TK4tSWYox,269.224899,15.00,0.055715501,0.50,0.00,DRY_RUN,dry_run,
2026-05-31T17:17:33.927560,YOM_20260531_171630,YOM,solana,buy,7bW3gm8aZXHxtrHRRsPPVcRfZa7W1n4KX5WJt4CwbXAj,91.603595,15.00,0.16374903,0.50,0.00,DRY_RUN,dry_run,
2026-05-31T20:04:50.952944,QNTX_20260531_171620,QNTX,solana,liq_collapse,H4VbQKYjZWAY62W3pCnorwZZFg12PqcCv64TK4tSWYox,269.224899,0.01,2.4277101e-05,0.50,1.00,DRY_RUN,dry_run,pnl=-14.99USDC
2026-05-31T20:52:02.864447,Dashan_20260531_205025,Dashan,,buy_skipped,2Bn7hrSgQFN9JDLRqmH1Q41xFJSdGXokEFxfNWRQpump,,,,,,,skipped,entry_drop=20.9%>10.0%
2026-05-31T21:02:09.637994,Print_20260530_043817,Print,,buy_skipped,HRhQ6R6jkdirkbWXjSSzBiMbfPyqYBnh4qwPnUcgqDdb,,,,,,,skipped,rugcheck_failed
2026-05-31T21:03:40.559338,Print_20260530_142151,Print,,buy_skipped,HRhQ6R6jkdirkbWXjSSzBiMbfPyqYBnh4qwPnUcgqDdb,,,,,,,skipped,rugcheck_failed
2026-05-31T21:05:10.635445,Print_20260530_224339,Print,,buy_skipped,HRhQ6R6jkdirkbWXjSSzBiMbfPyqYBnh4qwPnUcgqDdb,,,,,,,skipped,rugcheck_failed
2026-05-31T21:06:40.709872,Print_20260531_065015,Print,,buy_skipped,HRhQ6R6jkdirkbWXjSSzBiMbfPyqYBnh4qwPnUcgqDdb,,,,,,,skipped,rugcheck_failed
2026-05-31T21:08:07.330490,Print_20260531_145424,Print,,buy_skipped,HRhQ6R6jkdirkbWXjSSzBiMbfPyqYBnh4qwPnUcgqDdb,,,,,,,skipped,rugcheck_failed
2026-05-31T21:19:29.311099,1b_20260531_211918,1b,,buy_skipped,B7TC8zNHeZKccf64n53p4KUnVMUd9V3XuaT1fmnopump,,,,,,,skipped,entry_drop=12.2%>10.0%
2026-05-31T21:19:59.882141,ZEREBRO_20260531_054543,ZEREBRO,solana,exit_vol_crash,8x5VqbHA8D7NkD52uNuS5nnt3PwA8pLD34ymskeSo2Wn,4119.003654,98.37,0.02388083,0.50,0.02,DRY_RUN,dry_run,pnl=-1.63USDC
2026-05-31T21:44:45.315684,infinite_20260531_214400,infinite,solana,buy,26YaicnAAAKfGRUrN1Y871rzTUTduA7kh85ST6t7RDP5,300859.141226,15.00,4.9857219e-05,8.00,0.07,4kwGMvGXQ5tf1hMFKdnk3AxRV9pTUNxxN1w2uxTWGKfFWLzvMkaEqYxqGh5zofrconzyREafkzvGMi8wAP87ZER7,sent,
2026-05-31T21:46:56.514383,infinite_20260531_214400,infinite,solana,tp1,26YaicnAAAKfGRUrN1Y871rzTUTduA7kh85ST6t7RDP5,150429.570613,10.50,6.9787396e-05,8.00,0.03,3abp6PBMR2BQWXDnZXLi3WCNJsr7NLs5wQrK6oHqFE7hBDE4mUf8Bhf2wBSEvBLpUVTQtCoqSZWztv1jADAA5xm8,sent,
2026-05-31T21:51:47.492825,infinite_20260531_214400,infinite,,tp1_trail_failed,26YaicnAAAKfGRUrN1Y871rzTUTduA7kh85ST6t7RDP5,,,,,,,error,no_quote_50pct
2026-05-31T21:53:07.792515,🌈_20260531_215249,🌈,,entry,FnKT5JcZZ58k5ttcdcSoBa98B2o3d1YoYaXHjYw1pump,,,,,,,skipped,processed_no_buy
2026-05-31T22:25:30.969310,TOPLESS / SOL_20260531_222456,TOPLESS / SOL,solana,buy,EuDGQRFvuDezFXsrPwA9XbeWj6PkgdVfKUuef7qBpump,101551.302489,15.00,0.00014770859,2.00,0.00,DRY_RUN,dry_run,
2026-05-31T22:45:51.783936,TOPLESS / SOL_20260531_222456,TOPLESS / SOL,solana,tp1,EuDGQRFvuDezFXsrPwA9XbeWj6PkgdVfKUuef7qBpump,50775.651244,8.64,0.00017021934,2.00,0.02,DRY_RUN,dry_run,
2026-05-31T22:49:52.853163,TOPLESS / SOL_20260531_222456,TOPLESS / SOL,solana,tp1_trail,EuDGQRFvuDezFXsrPwA9XbeWj6PkgdVfKUuef7qBpump,50775.651244,8.28,0.00016313319,2.00,0.02,DRY_RUN,dry_run,pnl=+1.93USDC
2026-05-31T23:03:14.751139,psyopcat_20260531_230246,psyopcat,,entry,FgddJNwVBQq8j3L53SJnwXVT3Q5UmqZenGRJvZnuTb6F,,,,,,,skipped,processed_no_buy
2026-05-31T23:15:56.364334,LGBTQ_20260531_231521,LGBTQ,solana,buy,BKtrFAnRndETKM7so9qcUo6iRgqkqtNoMS8PLSNipump,111720.840517,15.00,0.00013426322,8.00,0.04,2yTCsf6HqQ7795Ucq7epXicXX3F1M7QaAkDoeC6vNEqV8M2zTEHJAaBBwfjC7ZNg9DWtVEcJLcXGKifPNT9AFv97,sent,
2026-05-31T23:16:38.056142,LGBTQ_20260531_231521,LGBTQ,solana,tp1,BKtrFAnRndETKM7so9qcUo6iRgqkqtNoMS8PLSNipump,55860.420259,6.98,0.00012486648,8.00,0.14,2ndPx5pEixsWjg3mG3oFCadrPYWfNieUoKei6e6C5NWK1ekZBtjvoEcDNCBWQZkdY5Nkqw7N6ai6zM724DzDgtka,sent,
2026-05-31T23:17:09.536133,LGBTQ_20260531_231521,LGBTQ,solana,tp1_trail,BKtrFAnRndETKM7so9qcUo6iRgqkqtNoMS8PLSNipump,55860.420259,6.49,0.0001161272,8.00,0.15,5ha18nTuk6FBRhiVCVp2wKo1yFBazSbPGvqM45afuGs7XTvXQL8g8yfzv3jkFgif3TEJg1UuAmdaNoRgUPXveLsm,sent,pnl=-1.54USDC
2026-05-31T23:25:31.896202,DABIHGAH_20260531_232507,DABIHGAH,solana,buy,5v7Msoe98xuXYHu4PwXy4HywpXDifUU1EjgcEuurpump,442728.154149,15.00,3.3880836e-05,8.00,0.00,4uyqPD6zBeGZ5Cpj7V2cc3pr5caSxavScBk2EitNMEVqsndEzCrXsHcn3bKYvFjHPbXz54xNNGfEL6Kitm56aD9J,sent,
2026-05-31T23:30:14.487382,DABIHGAH_20260531_232507,DABIHGAH,solana,tp1,5v7Msoe98xuXYHu4PwXy4HywpXDifUU1EjgcEuurpump,221364.077075,11.23,5.0736895e-05,8.00,0.00,2XFsjdNnTnqKc8kwyEBrH3gkMLfJEA7sh241GMe4WzUzD5rkk1TwTn6nuDe2cp5FA974awxpuQ437J6N1w3aYUMJ,sent,
2026-06-01T00:09:30.181512,Taylor_20260601_000918,Taylor,,buy_skipped,GtLbhuvWBJ5K5qxE5YMd7ADeGZyqwxGJ1GsuF6erpump,,,,,,,skipped,entry_drop=25.4%>20.0%
2026-06-01T00:09:30.181728,Taylor_20260601_000918,Taylor,,entry,GtLbhuvWBJ5K5qxE5YMd7ADeGZyqwxGJ1GsuF6erpump,,,,,,,skipped,processed_no_buy
2026-06-01T00:26:42.945207,TRUMP_20260601_002618,TRUMP,solana,buy,2MLH1Cqkc3VYvgvNB8wF3aQdDBxPLeeQdwUEqwKUpump,11655.545933,15.00,0.001286941,2.00,0.00,DRY_RUN,dry_run,
2026-06-01T01:12:29.046325,DELL_20260601_011140,DELL,solana,buy,BxihZJMeYqjVVaPoE21Hzzk4TiAaPBAgXPyBCTWapump,335130.059359,15.00,4.4758742e-05,8.00,0.00,iXW5tPVyKdREFhY7yTiVta6kspmCF5Hdj5xZVXpuQMLnk4JE6V8tCqnKkcCGDfDiC5MoZaRWxRwfswZujyNCzsc,sent,
2026-06-01T01:29:13.880089,TRUMP_20260601_002618,TRUMP,solana,trailing_sl,2MLH1Cqkc3VYvgvNB8wF3aQdDBxPLeeQdwUEqwKUpump,11655.545933,15.41,0.00132244,2.00,0.02,DRY_RUN,dry_run,pnl=+0.41USDC
2026-06-01T02:34:11.277809,CUM_20260601_023358,CUM,solana,buy,oqU4DdYCbdSf9j74vnEgvCn1YzNfYQEPWaC6pu6pump,32148.895001,15.00,0.00046657902,2.00,0.01,DRY_RUN,dry_run,
2026-06-01T03:32:48.388859,deployer_20260601_033218,deployer,solana,buy,FGmFm3jyEjN9nHDkiGAvTvxDThXNza8XUA4GNqgBpump,383263.761774,15.00,3.9137538e-05,8.00,0.00,xrtz8TF1gvzL4hmwXM3bGFun9V2iHpWX2zU7oVnTjCBuCMnrqWMsxFdKVM6uMCvrH1EWjzfAxiWJ4KjRg4VpWKo,sent,
2026-06-01T03:37:30.763587,deployer_20260601_033218,deployer,solana,tp1,FGmFm3jyEjN9nHDkiGAvTvxDThXNza8XUA4GNqgBpump,191631.880887,13.21,6.8917259e-05,8.00,0.12,2uf6jMZoLPHR3y3H6Jdi77wkeabofEBKPRGmL8UohHLHKTqGJwpAB8FMtZ3EjtSeDPNVt65Qcz6Q3MDVBpMgDbp8,sent,
2026-06-01T04:18:58.937089,YOM_20260531_171630,YOM,solana,exit_vol_crash,7bW3gm8aZXHxtrHRRsPPVcRfZa7W1n4KX5WJt4CwbXAj,91.603595,16.38,0.17882629,0.50,0.00,DRY_RUN,dry_run,pnl=+1.38USDC
2026-06-01T04:56:13.211274,CUM_20260601_023358,CUM,solana,exit_bsr_collapse,oqU4DdYCbdSf9j74vnEgvCn1YzNfYQEPWaC6pu6pump,32148.895001,14.19,0.00044152012,2.00,0.01,DRY_RUN,dry_run,pnl=-0.81USDC
2026-06-01T05:50:50.193772,DABIHGAH_20260531_232507,DABIHGAH,solana,tp1_trail,5v7Msoe98xuXYHu4PwXy4HywpXDifUU1EjgcEuurpump,221364.077075,1.90,8.579626e-06,8.00,0.03,5SAw9uR9gYxHYWwecQM4UMWGbmvMaejqSUGxgmLHzsnbqorm21f7zH5Qt73tPsUSTmQTzoTaA8D24oGiEauK8ndR,sent,pnl=-1.87USDC
2026-06-01T05:51:00.081803,DELL_20260601_011140,DELL,solana,tp1,BxihZJMeYqjVVaPoE21Hzzk4TiAaPBAgXPyBCTWapump,167565.029680,0.63,3.7420517e-06,50.00,0.03,wymh5KdVFKPe525ek34ykxCkiUDT7YGPDGqQQ7EZkfMta3Ba2JViVsx73JZVEBjsvN2xCD7nKJ4D49sQp6XSLPu,sent,
2026-06-01T05:51:01.596394,DELL_20260601_011140,DELL,solana,tp1_trail,BxihZJMeYqjVVaPoE21Hzzk4TiAaPBAgXPyBCTWapump,167565.029680,0.63,3.7402434e-06,8.00,0.03,37yPjq2zwFaidK1M2RMxQ58madEhriot8UdjAj9pFM3vHy5naJhwdRtiUt3SmNR7PdP9YChucCm1yfpYMM2zXKWJ,sent,pnl=-13.75USDC
2026-06-01T06:14:09.861646,deployer_20260601_033218,deployer,,tp1_trail_stuck,FGmFm3jyEjN9nHDkiGAvTvxDThXNza8XUA4GNqgBpump,,,,,,,stuck,tx_failed x54
2026-06-01T06:34:53.633848,Berries_20260601_063412,Berries,solana,buy,AKUYQxitb6GqqJnoSbwgzJJphRW5emgn2ykEiPpKpump,130146.895995,5.00,3.8418127e-05,8.00,0.00,SANNzbV6yW4WK2t7qJWzRsCtEHVMn6Dc6QotnP17nX25No9XFB2xjTRKpreQwqeNhXHZkaJpoyPJvAhVCYYhqXr,sent,
2026-06-01T06:41:58.009636,Berries_20260601_063412,Berries,solana,tp1,AKUYQxitb6GqqJnoSbwgzJJphRW5emgn2ykEiPpKpump,65073.447997,3.78,5.8112104e-05,8.00,0.00,DRY_RUN,dry_run,
2026-06-01T06:49:19.235576,Berries_20260601_063412,Berries,solana,tp1_trail,AKUYQxitb6GqqJnoSbwgzJJphRW5emgn2ykEiPpKpump,65073.447997,5.74,8.8178392e-05,8.00,0.00,DRY_RUN,dry_run,pnl=+4.52USDC
2026-06-01T07:49:37.723388,MCDOGE_20260601_074910,MCDOGE,solana,buy,9fQdMbjsYg7vNjnXULwzdmoCS4napNoWya5Zf7YAfhaa,101181.589448,5.00,4.9416105e-05,8.00,0.09,DRY_RUN,dry_run,
2026-06-01T07:51:08.411007,MCDOGE_20260601_074910,MCDOGE,solana,tp1,9fQdMbjsYg7vNjnXULwzdmoCS4napNoWya5Zf7YAfhaa,50590.794724,3.32,6.567254e-05,8.00,0.00,DRY_RUN,dry_run,
2026-06-01T07:52:09.004931,MCDOGE_20260601_074910,MCDOGE,solana,tp1_trail,9fQdMbjsYg7vNjnXULwzdmoCS4napNoWya5Zf7YAfhaa,50590.794724,2.87,5.6690076e-05,8.00,0.06,DRY_RUN,dry_run,pnl=+1.19USDC
2026-06-01T09:35:10.511880,SOLANALIFE_20260601_093457,SOLANALIFE,solana,buy,HVqb2w6wARQf4BWaeccrQHcHMXfVGRgJHdFrfPT6pump,96945.199887,5.00,5.1575529e-05,8.00,0.23,5Vezenb9txM6oonxYCQHMYAMi2AV52xN5njjisz1Hc2c5e9vb6xnDxahod3GU3QXgWZgfZ2pXxceXH3j1NLeZD9K,sent,
2026-06-01T09:36:42.320828,SOLANALIFE_20260601_093457,SOLANALIFE,solana,tp1,HVqb2w6wARQf4BWaeccrQHcHMXfVGRgJHdFrfPT6pump,48472.599943,3.69,7.6176624e-05,8.00,0.02,5QWJt6FzG1ChQsV2GtsKD7qY9Ai1abx1B3KFPyHt989otpSV6seqTjPFYJdtsDC5pwt8wnEi3ksDR2BAMBXVmS3w,sent,
2026-06-01T09:40:24.332213,SOLANALIFE_20260601_093457,SOLANALIFE,solana,tp1_trail,HVqb2w6wARQf4BWaeccrQHcHMXfVGRgJHdFrfPT6pump,48472.599943,3.95,8.1540355e-05,8.00,0.00,uqw1jmjP4Xcpp2qUUgpkPtLKeqhBHpaJbAi1v63gBAr8AFfSNAcBEVjBVHsCXCRf947xTLjNLymDrEhPsXFx681,sent,pnl=+2.64USDC
2026-06-01T09:51:06.803035,CHARIZARD_20260601_095043,CHARIZARD,solana,buy,8EUTyKXC7RiFNd6qwqA3hxDsc9zuKyghgZE4TTkjcZaX,121363.389066,5.00,4.1198586e-05,8.00,0.00,UFvXfSYK6gMsLFCam9xi6TLUqpAqjXUui56uVQ8aLq3hLa2pAYiu6pBbWpwjtqgze1UbfxcX8GotsVivH7R39NP,sent,
2026-06-01T09:53:08.709890,CHARIZARD_20260601_095043,CHARIZARD,solana,tp1,8EUTyKXC7RiFNd6qwqA3hxDsc9zuKyghgZE4TTkjcZaX,60681.694533,3.88,6.3873744e-05,8.00,0.01,52N3fsepF18VLks5KmtXEJ3y7nUNpovj4sLQULL5tU5ZwmqAPhUzHL9tsjP8RvX8YrmQGCaqxx6BGFb5Sdm7h6as,sent,
2026-06-01T09:55:27.435061,CHARIZARD_20260601_095043,CHARIZARD,,tp1_trail_stuck,8EUTyKXC7RiFNd6qwqA3hxDsc9zuKyghgZE4TTkjcZaX,,,,,,,stuck,tx_failed x5
2026-06-01T09:56:38.042799,grail / SOL_20260601_095634,grail / SOL,,buy_skipped,3x6apzqJKgf33zet8CbkAx7LogqkRhNX6FiRzVA5pump,,,,,6.41,,skipped,price_impact>5.0%
2026-06-01T09:56:38.042991,grail / SOL_20260601_095634,grail / SOL,,entry,3x6apzqJKgf33zet8CbkAx7LogqkRhNX6FiRzVA5pump,,,,,,,skipped,processed_no_buy
2026-06-01T10:39:49.858777,lfglfg_20260601_103837,lfglfg,solana,buy,4Zt6kBBD2MvcVZfMqz1fbGy8DsCmCwWw4v1kVy4qMYEy,49179.710599,5.00,0.00010166794,8.00,0.00,3EVhofzhfE6v4uiv6gW1ShVCHqDW8ptZJrP2kuKRT4KAsEVfh1kYEonekgTsFe8j8nsdd2BAr2Zg93uN6XUWwuRg,sent,
2026-06-01T11:18:05.392320,STRATO_20260601_111751,STRATO,,entry,4wYFLJkYUrzpvtRmcKe2L7kGhodtmEZdpYCQryfBqbyg,,,,,,,skipped,processed_no_buy
2026-06-01T11:18:50.003213,SUMA_20260601_111802,SUMA,solana,buy,G5DTzcj1eNs6YZxpvnbfxbCQ4dQ5JLhpq8NEwmDREDmj,13.857981,5.00,0.36080292,0.50,0.00,615bNCXKwzBXZRTXRHuBukeztXHH4okm9zEiW8yGwQTi3dAzC8VGT1pCrRwkTpgQkykzip66kKxiXdx8bKKvXZpa,sent,
2026-06-01T11:18:51.046508,ROLANDO_20260601_111820,ROLANDO,solana,buy,942f4nVof79Dcz67FXLzKJbPMCRCJ4JxboDVLdAspump,2948.043262,5.00,0.0016960402,1.00,0.00,DRY_RUN,dry_run,
2026-06-01T11:45:25.076671,CUM_20260601_114443,CUM,solana,buy,oqU4DdYCbdSf9j74vnEgvCn1YzNfYQEPWaC6pu6pump,13262.963478,5.00,0.00037698965,2.00,0.00,DRY_RUN,dry_run,
2026-06-01T12:00:47.117625,ROLANDO_20260601_111820,ROLANDO,solana,exit_vol_crash,942f4nVof79Dcz67FXLzKJbPMCRCJ4JxboDVLdAspump,2948.043262,5.02,0.0017024469,1.00,0.00,DRY_RUN,dry_run,pnl=+0.02USDC
2026-06-01T12:02:38.895927,RUNNER_20260601_120227,RUNNER,solana,buy,zGyPFLyRbKBTbAaGd3PuWZEKQ13WENyAk4aGWPfpump,102809.162833,5.00,4.8633797e-05,8.00,0.04,5e4Jria1LyKG1beAf1UKNjXaNGWLTU7vkdBd5USi4UN862aDP7iTKSGG1hgnNW4ney7g5Mhtvbio9zxcVqjGjoyS,sent,
2026-06-01T12:05:22.736457,RUNNER_20260601_120227,RUNNER,,tp1_stuck,zGyPFLyRbKBTbAaGd3PuWZEKQ13WENyAk4aGWPfpump,,,,,,,stuck,tx_failed x5
2026-06-01T12:44:55.443361,APE_20260601_124422,APE,,buy_skipped,CzjNtDDAJMbnidpGTgDvFLWQfYD1ngpASCtahzkFpump,,,,,,,skipped,entry_drop=80.3%>20.0%
2026-06-01T12:44:55.443744,APE_20260601_124422,APE,,entry,CzjNtDDAJMbnidpGTgDvFLWQfYD1ngpASCtahzkFpump,,,,,,,skipped,processed_no_buy
2026-06-01T13:01:04.413999,lfglfg_20260601_103837,lfglfg,,purged_stale_failed,4Zt6kBBD2MvcVZfMqz1fbGy8DsCmCwWw4v1kVy4qMYEy,,,,,,,error,no_quote_50pct
2026-06-01T13:01:34.104016,lfglfg_20260601_103837,lfglfg,,purged_stale_stuck,4Zt6kBBD2MvcVZfMqz1fbGy8DsCmCwWw4v1kVy4qMYEy,,,,,,,stuck,no_quote x3 (max slippage 50%)
2026-06-01T14:17:42.705209,IBM_20260601_141732,IBM,solana,buy,3Hvxn5wa5F7ysyY1uQVQsLVmmpEdN5XJcGjSXUgnSdPv,43832.447778,5.00,0.00011407075,2.00,0.00,DRY_RUN,dry_run,
2026-06-01T18:03:54.421210,CUM_20260601_114443,CUM,solana,purged_stale,oqU4DdYCbdSf9j74vnEgvCn1YzNfYQEPWaC6pu6pump,13262.963478,3.39,0.00025547217,2.00,0.01,DRY_RUN,dry_run,pnl=-1.61USDC
2026-06-01T19:34:34.187926,CDOF_20260601_193358,CDOF,solana,buy,59cTRthyEqbW4MsFSa3JccoZVfdkvBsGtZVn13Xapump,10695.677266,5.00,0.00046747858,2.00,0.00,DRY_RUN,dry_run,
2026-06-01T20:10:10.421013,CUM_20260601_200932,CUM,solana,buy,oqU4DdYCbdSf9j74vnEgvCn1YzNfYQEPWaC6pu6pump,19932.578683,5.00,0.00025084562,2.00,0.00,DRY_RUN,dry_run,
2026-06-01T20:31:47.791940,CUM_20260601_200932,CUM,solana,trailing_sl,oqU4DdYCbdSf9j74vnEgvCn1YzNfYQEPWaC6pu6pump,19932.578683,5.23,0.00026226381,2.00,0.01,DRY_RUN,dry_run,pnl=+0.23USDC
2026-06-01T22:06:56.353140,Brainrot_20260601_220637,Brainrot,solana,buy,2xtz4VvZ12AfHPpRKs3Ld2sssD5waFxDjZEM2bBQpump,46581.878452,5.00,0.00010733788,6.00,0.00,jBwL6oRei2h2hw7tNBUPvczSQNy2ezhECpuRsoYh8bXPNvV3V8c9fYfmDPLiPHDwpUaLpMF24Ja7awZhQ4Yjkbi,sent,
2026-06-01T22:15:52.726519,DOGEUS / SOL_20260601_221523,DOGEUS / SOL,solana,buy,FeMrhDeddUvuzo25RZriZD6Te8xy3tdyKLLXBhEEpump,25681.736934,5.00,0.00019469088,2.00,0.01,DRY_RUN,dry_run,
2026-06-01T22:28:16.223377,IBM_20260601_141732,IBM,solana,purged_stale,3Hvxn5wa5F7ysyY1uQVQsLVmmpEdN5XJcGjSXUgnSdPv,43832.447778,3.06,6.9705461e-05,2.00,0.02,DRY_RUN,dry_run,pnl=-1.94USDC
